DISTANCE,ACCESS TIME
1,0.074562,0.07281,0.0737,0.076379,0.076648
2,0.086455,0.07642700000000001,0.0696,0.074034,0.075215,0.094441,0.070805,0.07501300000000001,0.076523,0.073934,0.075914,0.072693,0.074325,0.074024,0.07539499999999999,0.073046,0.073767,0.073923,0.070118,0.07372,0.07291800000000001,0.07190300000000001,0.074347,0.072047,0.070971,0.075101,0.072416,0.07106699999999999,0.073372,0.073723,0.069091,0.073729,0.07337,0.06961400000000001,0.074407,0.072244,0.07320499999999999,0.071828,0.075004,0.07381399999999999,0.09153,0.074245,0.094057,0.07404999999999999,0.07406399999999999,0.071012,0.07245900000000001,0.095077,0.073958,0.072494,0.07208400000000001,0.07407,0.071914,0.072143,0.072313,0.072628,0.069661,0.074056,0.071807,0.112021,0.07412600000000001,0.074695,0.070922,0.07436,0.07430500000000001,0.07268899999999999,0.075345,0.07312099999999999,0.095051,0.095546,0.072795,0.07456499999999999,0.070992,0.074851,0.074692,0.096955,0.071995,0.07106799999999999,0.07411100000000001,0.07387099999999999,0.071147,0.072458,0.075773,0.06987,0.071483,0.071733,0.09446299999999999,0.071165,0.069856,0.075333,0.073142,0.06978400000000001,0.07152299999999999,0.07004600000000001,0.071162,0.073571,0.092883,0.070902,0.06925,0.06901099999999999,0.075575,0.072832,0.075186,0.081135,0.076011,0.098073,0.07408100000000001,0.07251099999999999,0.071953,0.074554,0.07468899999999999,0.07084900000000001,0.074726,0.07346899999999999,0.075649,0.073659,0.073905,0.073807,0.071157,0.07391299999999999,0.074351,0.071931,0.076264,0.07225100000000001,0.073692,0.073563,0.070643,0.074115,0.073259,0.074764,0.071213,0.073585,0.07130800000000001,0.069073,0.070509,0.069563,0.07366800000000001,0.074302,0.069138,0.07322799999999999,0.07076600000000001,0.075075,0.070712,0.07183,0.069283,0.075595,0.074291,0.093557,0.09737699999999999,0.09343000000000001,0.096672,0.074994,0.094989,0.074737,0.072926,0.074554,0.07093899999999999,0.071604,0.074946,0.075042,0.074407,0.074297,0.074995,0.074711,0.07464799999999999,0.075224,0.076521,0.07464499999999999,0.075095,0.0735,0.074022,0.074546,0.069743,0.09723000000000001,0.071366,0.07374,0.071642,0.096221,0.070743,0.07448300000000001,0.07491500000000001,0.073779,0.07003400000000001,0.07496299999999999,0.074771,0.073229,0.071065,0.07357599999999999,0.074896,0.072131,0.09704,0.074098,0.07489900000000001,0.07237600000000001,0.074781,0.075171,0.073269,0.073131,0.074337,0.06990900000000001,0.074786,0.071941,0.076459,0.07298,0.070206,0.07515000000000001,0.095093,0.073128,0.06906999999999999,0.070705,0.07460800000000001,0.072463,0.074837,0.093815,0.073056,0.0693,0.072271,0.072275,0.07486100000000001,0.069267,0.071832,0.069006,0.075089,0.07294199999999999,0.07507899999999999,0.071839,0.075004,0.071925,0.073259,0.07073600000000001,0.073945,0.072253,0.069295,0.074225,0.072745,0.07493300000000001,0.072643,0.070972,0.080403,0.07475799999999999,0.074256,0.072347,0.074667,0.096578,0.074131,0.07043200000000001,0.074859,0.070585,0.074409,0.07302299999999999,0.074426,0.071247,0.07448300000000001,0.076375,0.07442700000000001,0.073877,0.070201,0.102737,0.075121,0.075934,0.075032,0.074562,0.080683,0.073382,0.071202,0.07052,0.074475,0.071424,0.07443999999999999,0.07473600000000001,0.074078,0.07399299999999999,0.070892,0.070365,0.07434099999999999,0.095876,0.075244,0.073114,0.09104999999999999,0.075001,0.073235,0.071604,0.073666,0.07321599999999999,0.074185,0.074627,0.07456499999999999,0.081193,0.073604,0.071143,0.074722,0.07295900000000001,0.074542,0.07478900000000001,0.075984,0.072629,0.074536,0.072881,0.073671,0.074178,0.072045,0.07231399999999999,0.07020799999999999,0.07280500000000001,0.07502500000000001,0.073262,0.081366,0.074328,0.074392,0.074499,0.074223,0.07406,0.073358,0.099797,0.07451,0.073274,0.074178,0.09820999999999999,0.073718,0.09303600000000001,0.074852,0.07488299999999999,0.07255500000000001,0.075929,0.074658,0.071972,0.07521699999999999,0.07543899999999999,0.075029,0.073711,0.075182,0.069924,0.071097,0.07457599999999999,0.06927599999999999,0.093535,0.0735,0.096859,0.075335,0.073025,0.069221,0.07398300000000001,0.07134900000000001,0.069435,0.07535599999999999,0.074955,0.07314,0.074541,0.07474599999999999,0.075544,0.072468,0.069976,0.095578,0.074833,0.074824,0.07265600000000001,0.07188,0.073711,0.074431,0.075207,0.07390300000000001,0.070145,0.07180800000000001,0.072256,0.07414799999999999,0.07270399999999999,0.074252,0.07383100000000001,0.07427500000000001,0.07364100000000001,0.07458799999999999,0.070184,0.07242900000000001,0.075074,0.097619,0.07514900000000001,0.072122,0.074988,0.09523000000000001,0.07499299999999999,0.071917,0.074835,0.071943,0.075572,0.078283,0.07467700000000001,0.074022,0.074214,0.103854,0.078242,0.074102,0.072607,0.077431,0.073692,0.071369,0.07325100000000001,0.077821,0.075585,0.07404300000000001,0.07770099999999999,0.07548099999999999,0.07745,0.074656,0.106734,0.075268,0.072855,0.101212,0.074027,0.077259,0.069593,0.07228100000000001,0.07246599999999999,0.077149,0.098469,0.099059,0.073761,0.07018300000000001,0.076021,0.07437300000000001,0.075315,0.075151,0.07533799999999999,0.073632,0.075042,0.074626,0.07479300000000001,0.071712,0.089099,0.074771,0.072144,0.071424,0.074187,0.072453,0.07477500000000001,0.074431,0.07284,0.07514799999999999,0.069867,0.07545199999999999,0.074446,0.077659,0.07251300000000001,0.069475,0.072368,0.071112,0.075643,0.074934,0.072807,0.07453499999999999,0.07518000000000001,0.07166800000000001,0.09808599999999999,0.073485,0.073321,0.07486799999999999,0.072979,0.074295,0.09527,0.072789,0.07424800000000001,0.074628,0.072384,0.07085599999999999,0.07566500000000001,0.073177,0.069466,0.07598099999999999,0.095395,0.069449,0.07468899999999999,0.07474599999999999,0.07528,0.07408100000000001,0.074172,0.074244,0.096933,0.073074,0.072395,0.073828,0.074825,0.073932,0.073514,0.081594,0.070638,0.074919,0.07484099999999999,0.07537999999999999,0.09370300000000001,0.074169,0.077019,0.071331,0.072593,0.075515,0.075277,0.07667700000000001,0.07479999999999999,0.07638800000000001,0.07483100000000001,0.07424800000000001,0.07470600000000001
3,0.07827200000000001,0.075634,0.07569799999999999,0.074942,0.082432
5,0.072745,0.071935,0.07479000000000001,0.069941,0.09501699999999999,0.071315,0.074893,0.06923,0.07049599999999999,0.071823,0.072862,0.07595,0.075738,0.07124599999999999,0.094684,0.074272,0.09528,0.073825,0.07380800000000001,0.07303,0.069024,0.094023,0.073051,0.093886,0.07091599999999999,0.071748,0.072691,0.074811,0.072321,0.074178,0.073155,0.073532,0.072211,0.07146,0.071044,0.07438299999999999,0.07417,0.069335,0.07416299999999999,0.072688,0.094499,0.071722,0.093705,0.069602,0.071551,0.071679,0.07266500000000001,0.110754,0.07903,0.074759,0.075244,0.074755,0.072364,0.07291299999999999,0.070691,0.07408100000000001,0.071152,0.073697,0.074298,0.07227599999999999,0.069286,0.069464,0.073738,0.073885,0.07390000000000001,0.072255,0.072524,0.072627,0.096838,0.073333,0.07118600000000001,0.07461799999999999,0.071128,0.075219,0.073811,0.074229,0.07387600000000001,0.079848,0.073757,0.07481600000000001,0.072639,0.08087000000000001,0.069366,0.070853,0.093054,0.07334,0.070865,0.071291,0.074249,0.07152700000000001,0.075204,0.094621,0.07435,0.072552,0.073666,0.091365,0.069986,0.072644,0.073298,0.073521,0.10218200000000001,0.074855,0.072585,0.0747,0.076085,0.071024,0.099272,0.096984,0.075655,0.072379,0.071321,0.071914,0.072851,0.070802,0.071745,0.07243300000000001,0.097536,0.069658,0.070743,0.075089,0.075602,0.075553,0.070627,0.07359600000000001,0.07274800000000001,0.074542,0.074052,0.07265,0.076744,0.07546599999999999,0.10624299999999999,0.074578,0.075556,0.07327299999999999,0.074567,0.071735,0.074443,0.097038,0.07339799999999999,0.069076,0.07455200000000001,0.073712,0.074684,0.0762,0.074798,0.072631,0.074489,0.074396,0.076209,0.075101,0.07029600000000001,0.07156,0.071088,0.096641,0.074783,0.069425,0.0746,0.07464900000000001,0.074435,0.07004600000000001,0.073505,0.074627,0.073787,0.07521299999999999,0.068753,0.070163,0.07372799999999999,0.075554,0.092689,0.074744,0.07206900000000001,0.074173,0.07481499999999999,0.070206,0.073039,0.072097,0.074641,0.072265,0.096012,0.07391299999999999,0.071289,0.072424,0.075078,0.074605,0.076004,0.06914000000000001,0.074996,0.074718,0.06913,0.072676,0.069951,0.075455,0.075317,0.07108,0.073837,0.06901600000000001,0.076085,0.074696,0.074705,0.071208,0.073034,0.070784,0.07333100000000001,0.069646,0.074759,0.07530200000000001,0.074066,0.075406,0.07454300000000001,0.074977,0.070268,0.07533100000000001,0.07184099999999999,0.07442,0.071372,0.07535599999999999,0.072114,0.07484,0.075413,0.07472,0.07081799999999999,0.07328,0.073768,0.074147,0.07387099999999999,0.072843,0.07105,0.074749,0.070424,0.06969700000000001,0.07422100000000001,0.069404,0.07462099999999999,0.07181,0.074575,0.072791,0.069247,0.069606,0.07211,0.093185,0.094993,0.06962900000000001,0.069787,0.07324599999999999,0.07282999999999999,0.069481,0.069084,0.074807,0.075041,0.07334,0.074821,0.075335,0.074484,0.073336,0.09421800000000001,0.071895,0.077082,0.075572,0.072077,0.07243899999999999,0.07339100000000001,0.075598,0.07276099999999999,0.073012,0.07285,0.072283,0.07293000000000001,0.072855,0.074136,0.074801,0.073768,0.094528,0.094452,0.075681,0.072056,0.070529,0.073756,0.07330800000000001,0.074783,0.07464499999999999,0.07481,0.07486,0.096015,0.074401,0.069298,0.073542,0.070466,0.07406399999999999,0.074029,0.09539,0.073726,0.07355400000000001,0.070994,0.08170699999999999,0.07489799999999999,0.070702,0.07238299999999999,0.070958,0.06956799999999999,0.074968,0.096271,0.072324,0.075464,0.08086,0.07327800000000001,0.07393000000000001,0.074583,0.073424,0.07357599999999999,0.072343,0.080768,0.073877,0.07012900000000001,0.079586,0.097853,0.073277,0.075166,0.110966,0.078601,0.074408,0.073709,0.07375,0.073196,0.074184,0.07466500000000001,0.07517,0.074151,0.070199,0.069268,0.07446599999999999,0.07091,0.074792,0.07518899999999999,0.07371,0.072764,0.073255,0.074679,0.069723,0.071283,0.07531600000000001,0.072835,0.071593,0.075501,0.075973,0.074019,0.07506399999999999,0.07258400000000001,0.07273600000000001,0.072832,0.073107,0.074145,0.07527800000000001,0.073851,0.074848,0.07543000000000001,0.074132,0.072419,0.06944499999999999,0.073807,0.07241299999999999,0.074935,0.07226300000000001,0.09527500000000001,0.074663,0.07525499999999999,0.074087,0.09234,0.096902,0.072332,0.074412,0.0709,0.075033,0.075754,0.072405,0.071728,0.074995,0.075725,0.074142,0.069343,0.072752,0.074712,0.074744,0.069896,0.072487,0.07380400000000001,0.074557,0.074467,0.072741,0.07118600000000001,0.074059,0.074965,0.074961,0.09278,0.072827,0.07449800000000001,0.074906,0.118049,0.07463,0.07432,0.072535,0.096759,0.074489,0.071813,0.08008,0.07347799999999999,0.09919700000000001,0.074335,0.073406,0.07547799999999999,0.074378,0.07088,0.074712,0.06958,0.095239,0.073374,0.072313,0.073027,0.074662,0.082979,0.06923900000000001,0.09104999999999999,0.094719,0.074845,0.071508,0.071128,0.073242,0.071642,0.07407,0.073877,0.073387,0.095104,0.07332599999999999,0.07134399999999999,0.072185,0.074934,0.07366299999999999,0.071867,0.07388299999999999,0.07419100000000001,0.078294,0.07074899999999999,0.07475799999999999,0.094709,0.074417,0.074556,0.071522,0.07405400000000001,0.073264,0.075121,0.074667,0.07459,0.07523300000000001,0.073732,0.074977,0.076359,0.071504,0.074797,0.074959,0.073785,0.074865,0.09544899999999999,0.07478900000000001,0.07454300000000001,0.073769,0.081319,0.074965,0.072131,0.076018,0.074946,0.075234,0.0718,0.071176,0.06981699999999999,0.075837,0.094483,0.075934,0.09804,0.072,0.094976,0.070398,0.074761,0.078528,0.07484199999999999,0.074938,0.075089,0.078947,0.09473999999999999,0.074833,0.075003,0.07242100000000001,0.07499800000000001,0.07527800000000001,0.071242,0.072085,0.075179,0.074674,0.074839,0.072436,0.07536,0.074904
9,0.07648999999999999,0.07457899999999999,0.073946,0.07395,0.07246
17,0.075163,0.07048399999999999,0.07509199999999999,0.074563,0.07376
33,0.07792199999999999,0.070487,0.069536,0.074296,0.07530500000000001
65,0.07228,0.074724,0.071758,0.07534,0.07303799999999999
129,0.093126,0.093994,0.070434,0.07385599999999999,0.071495,0.071566,0.073524,0.069352,0.079234,0.075936,0.075544,0.073657,0.096315,0.0968,0.072253,0.073338,0.071623,0.073738,0.071659,0.073317,0.074437,0.071835,0.071206,0.074137,0.07449599999999999,0.07383100000000001,0.068907,0.09514700000000001,0.072227,0.073782,0.074139,0.07255400000000001,0.094459,0.06899,0.095728,0.074205,0.07118600000000001,0.07293899999999999,0.073635,0.07240300000000001,0.074101,0.071875,0.07177299999999999,0.071549,0.07058299999999999,0.073563,0.06922199999999999,0.095399,0.07119,0.071926,0.092842,0.071172,0.073893,0.07021,0.07172100000000001,0.073524,0.075205,0.091979,0.090687,0.070105,0.073823,0.071646,0.071468,0.070422,0.07353799999999999,0.075492,0.072332,0.074349,0.074887,0.07431399999999999,0.072676,0.073671,0.073757,0.07431499999999999,0.074988,0.074919,0.07487,0.07425100000000001,0.072995,0.075237,0.075199,0.096922,0.07267900000000001,0.07409600000000001,0.073753,0.074259,0.072274,0.09482800000000001,0.07426,0.07513800000000001,0.09375,0.07438,0.074166,0.074548,0.074754,0.074281,0.095504,0.069605,0.072409,0.073197,0.075319,0.072297,0.07384,0.073422,0.07298600000000001,0.09667700000000001,0.07111100000000001,0.074984,0.091267,0.073162,0.07387300000000001,0.07427800000000001,0.07045799999999999,0.080733,0.072097,0.09635500000000001,0.073256,0.074474,0.06979600000000001,0.074279,0.07465000000000001,0.077295,0.075855,0.07144,0.07236,0.073818,0.073515,0.074298,0.073875,0.074605,0.07502800000000001,0.07148600000000001,0.072737,0.08314,0.07447799999999999,0.073381,0.07345,0.070771,0.072379,0.071462,0.072082,0.074944,0.071037,0.069938,0.077558,0.07123600000000001,0.074089,0.07546800000000001,0.074172,0.074161,0.07544799999999999,0.091544,0.074197,0.0719,0.073365,0.072848,0.075256,0.070107,0.071205,0.07227,0.07105500000000001,0.07487300000000001,0.07437099999999999,0.121769,0.07376,0.076259,0.097081,0.097535,0.07469100000000001,0.07175100000000001,0.074604,0.073209,0.072176,0.0752,0.07351099999999999,0.074322,0.074567,0.072699,0.074612,0.070544,0.06969299999999999,0.074996,0.07337600000000001,0.07253799999999999,0.074503,0.069841,0.074699,0.070187,0.073509,0.07318899999999999,0.06931699999999999,0.07285599999999999,0.074531,0.074931,0.074855,0.072936,0.074988,0.075261,0.07073600000000001,0.072034,0.074167,0.071373,0.09584000000000001,0.07099,0.07425799999999999,0.07644,0.074678,0.069986,0.073338,0.07453900000000001,0.071051,0.074325,0.072777,0.071383,0.075279,0.069877,0.07535800000000001,0.07509600000000001,0.072779,0.07219199999999999,0.07423099999999999,0.07415000000000001,0.07391400000000001,0.074386,0.074218,0.074533,0.09109600000000001,0.073919,0.074718,0.074764,0.074264,0.075449,0.073578,0.074874,0.075089,0.071039,0.075557,0.07241500000000001,0.074532,0.072282,0.073338,0.074599,0.072424,0.073473,0.096296,0.072964,0.07341299999999999,0.07452,0.07081900000000001,0.074252,0.071835,0.074323,0.07369400000000001,0.073509,0.074436,0.06951600000000001,0.10068300000000001,0.072074,0.07470399999999999,0.09712,0.07347100000000001,0.077861,0.072128,0.074261,0.071331,0.074937,0.074767,0.09428700000000001,0.07006100000000001,0.075002,0.073108,0.08207500000000001,0.081798,0.07559600000000001,0.07357599999999999,0.07273099999999999,0.074029,0.074708,0.073646,0.07344400000000001,0.075254,0.075128,0.074725,0.07458,0.074625,0.07168899999999999,0.07499299999999999,0.074394,0.10256900000000001,0.071337,0.096176,0.09617400000000001,0.08412399999999999,0.09675700000000001,0.071211,0.081982,0.074462,0.07228799999999999,0.07509600000000001,0.074182,0.07564499999999999,0.07606,0.076229,0.07521,0.07388299999999999,0.074769,0.074595,0.074217,0.075913,0.074186,0.075288,0.09722700000000001,0.07295900000000001,0.073202,0.074782,0.096484,0.074921,0.071373,0.073953,0.07494799999999999,0.07328,0.074352,0.073145,0.07103100000000001,0.072131,0.07356499999999999,0.07301099999999999,0.073397,0.070125,0.096704,0.073764,0.074149,0.073961,0.074002,0.07683799999999999,0.07069199999999999,0.075042,0.075212,0.07431600000000001,0.07330800000000001,0.072502,0.075192,0.075211,0.072711,0.074797,0.073959,0.098923,0.07518000000000001,0.073159,0.073741,0.074436,0.074629,0.07436,0.071408,0.071798,0.09683499999999999,0.073632,0.07873000000000001,0.074402,0.07483799999999999,0.07378900000000001,0.07441299999999999,0.072739,0.074237,0.07470600000000001,0.074957,0.074682,0.074641,0.075089,0.07437300000000001,0.103374,0.07132899999999999,0.07510299999999999,0.07445600000000001,0.072248,0.075147,0.076078,0.070964,0.081703,0.073688,0.093053,0.07395,0.07602500000000001,0.076855,0.072715,0.072848,0.072422,0.07482899999999999,0.07544799999999999,0.08094199999999999,0.069885,0.075188,0.07177,0.096939,0.07573300000000001,0.093041,0.075156,0.078485,0.092729,0.072022,0.074772,0.07606,0.071839,0.074227,0.073348,0.074445,0.121859,0.075068,0.074889,0.074878,0.075134,0.07339100000000001,0.10283,0.076179,0.071304,0.07457599999999999,0.069716,0.072977,0.07372,0.073733,0.07548300000000001,0.075586,0.07328,0.07300100000000001,0.073907,0.07502299999999999,0.073961,0.07402299999999999,0.07140099999999999,0.073794,0.07553499999999999,0.07220399999999999,0.097974,0.073931,0.069992,0.078035,0.07177800000000001,0.074897,0.074734,0.09835899999999999,0.07467499999999999,0.073605,0.07579300000000001,0.073468,0.072661,0.073992,0.074972,0.074711,0.07460699999999999,0.07274599999999999,0.07461,0.074977,0.07514,0.116147,0.073427,0.072284,0.073688,0.075109,0.075455,0.073562,0.075006,0.073482,0.074866,0.073389,0.0768,0.076131,0.077941,0.075352,0.07342900000000001,0.07144400000000001,0.071338,0.074137,0.07523300000000001,0.07259099999999999,0.074557,0.097802,0.07537300000000001,0.074766,0.076333,0.07362,0.09479699999999999,0.071715,0.07157599999999999,0.07470099999999999,0.07474299999999999,0.07315600000000001,0.07271,0.09590900000000001,0.098064,0.074851,0.072237,0.07161100000000001,0.075514,0.072544,0.095119,0.097613,0.072118,0.073387,0.071586,0.07346899999999999
257,0.07647799999999999,0.075849,0.071449,0.07300100000000001,0.076707
