DISTANCE,ACCESS TIME
1,0.043567999999999996,0.043415999999999996,0.042307000000000004,0.042444,0.042375
2,0.041905,0.042558,0.041621000000000005,0.04226,0.042798
3,0.045867,0.042661000000000004,0.041712000000000006,0.042545,0.04233
5,0.064391,0.042859,0.043046999999999995,0.042326,0.043524,0.043682000000000006,0.044531,0.064474,0.044025,0.044372999999999996,0.042366,0.063832,0.044143,0.043086,0.042648000000000005,0.044,0.043941,0.043697,0.042484,0.043808,0.042817,0.042451,0.044995,0.042281,0.042985,0.045446,0.044493000000000005,0.044017,0.043665999999999996,0.045085,0.042947000000000006,0.04243,0.042999,0.042961,0.046378,0.042618,0.042482,0.042525,0.042904000000000005,0.043174,0.043357,0.042582,0.042595,0.044906999999999996,0.043641,0.045435,0.045878999999999996,0.068475,0.044421,0.044106,0.043754,0.044103,0.043664,0.045894,0.044997,0.045098,0.043098,0.042637,0.045056,0.045316,0.043813000000000005,0.044203000000000006,0.044357999999999995,0.043754,0.046432,0.045988999999999995,0.043665,0.043962,0.044253,0.045626,0.045218,0.044502,0.045432,0.044299,0.044661,0.047096,0.06689,0.044567999999999997,0.044229,0.046301,0.046472,0.046673,0.04376,0.044573999999999996,0.045029000000000007,0.045543999999999994,0.044573,0.045257,0.046259999999999996,0.043823999999999995,0.04593,0.045188,0.045615,0.045001,0.043262999999999996,0.044104,0.045965000000000006,0.042975,0.044840000000000005,0.044196,0.06845,0.044218,0.042915999999999996,0.042834000000000004,0.044286,0.042676,0.043077,0.043747999999999995,0.042409,0.04238,0.042321,0.044133000000000006,0.042559,0.043296,0.043801,0.044329,0.044141,0.04292,0.043408,0.042747,0.042702,0.043731,0.043508000000000005,0.04239,0.043131,0.042671,0.042501,0.042512,0.043684,0.044666,0.043293,0.044008000000000005,0.0433,0.042886,0.042997999999999995,0.044573,0.043776,0.04283,0.04522399999999999,0.0429,0.043364,0.04259,0.043356,0.043452,0.043064,0.04489,0.042734,0.042851999999999994,0.044245,0.04348,0.044176,0.044738,0.042819,0.051137999999999996,0.04338,0.044751,0.043207,0.043351,0.044183,0.043779000000000005,0.065645,0.066497,0.045524999999999996,0.043354,0.04292,0.043469,0.043911,0.044627,0.043351,0.044495,0.042948,0.043823,0.042949,0.04285,0.043684,0.042944,0.066233,0.043037,0.043101999999999994,0.042720999999999995,0.04298,0.043898000000000006,0.045778,0.043002000000000005,0.044195,0.042921,0.043959000000000005,0.042962,0.042893,0.043767,0.044834000000000006,0.042974,0.043048,0.045509999999999995,0.045007,0.051025,0.045166,0.06712,0.043288,0.045211,0.043174,0.043773000000000006,0.04363,0.045238999999999994,0.068525,0.043929,0.06584699999999999,0.043129,0.043481,0.04503,0.045394,0.042792000000000004,0.050597,0.043051,0.044909,0.044243000000000005,0.065661,0.066558,0.044451,0.043707,0.042915999999999996,0.044149,0.043591,0.045498,0.043364,0.043151,0.067655,0.045487,0.044378999999999995,0.042827,0.045755000000000004,0.043213999999999995,0.043844,0.043084000000000004,0.044723,0.065219,0.065795,0.04509899999999999,0.042809,0.043095,0.043251,0.042848,0.044829,0.042957,0.042848,0.043107999999999994,0.04471,0.043808,0.045089,0.043796999999999996,0.043732,0.043134,0.043509,0.043025,0.043340000000000004,0.042701,0.044633000000000006,0.043931,0.043771,0.042387999999999995,0.042662,0.042332999999999996,0.044539,0.041898000000000005,0.04516,0.043243000000000004,0.042298999999999996,0.043937,0.046049,0.044807,0.042864,0.043008000000000005,0.044526,0.043418,0.045615,0.042677,0.043206,0.045218,0.04223,0.045422,0.044103,0.043199,0.044638,0.0444,0.04423,0.044226999999999995,0.04346800000000001,0.042069,0.045246,0.043833,0.043142,0.042816,0.042351999999999994,0.042392000000000006,0.042478,0.042302,0.045062,0.042575,0.042323,0.045222,0.042476,0.044,0.043074,0.045281,0.04296,0.044848,0.042258000000000004,0.043198,0.042605,0.043785,0.043224,0.044275,0.044014000000000005,0.042293,0.04301,0.065314,0.043616999999999996,0.043993000000000004,0.044343,0.044631,0.043132,0.042712,0.043528,0.044767,0.043512,0.042476999999999994,0.042684,0.043051,0.042694,0.044731,0.042385,0.042505,0.043838999999999996,0.043338999999999996,0.042631,0.044371,0.044166,0.042248,0.04444,0.044111,0.043054,0.066926,0.042534,0.042506,0.043919,0.042432000000000004,0.042414,0.042637999999999995,0.042811999999999996,0.04262,0.043675,0.04252,0.042292,0.042538,0.043739,0.043392,0.043046,0.043840000000000004,0.042651,0.043063000000000004,0.042470999999999995,0.04253,0.043434,0.065313,0.044632,0.043781,0.042548,0.042790999999999996,0.043119,0.044697,0.043063000000000004,0.044613999999999994,0.04299,0.043031999999999994,0.043698,0.042796,0.044113,0.045270000000000005,0.044243000000000005,0.045326,0.042664,0.042356000000000005,0.042703000000000005,0.044664999999999996,0.044601999999999996,0.043556,0.044020000000000004,0.044427,0.042201999999999996,0.044713,0.043559,0.063568,0.04319,0.066291,0.042858,0.043588999999999996,0.042305,0.043489,0.042816,0.052131,0.043872999999999995,0.042284,0.045847,0.0424,0.042307000000000004,0.050949,0.043872999999999995,0.044966,0.044521,0.043987000000000005,0.043213999999999995,0.043283,0.043095,0.043216000000000004,0.06477200000000001,0.043099,0.043497999999999995,0.066473,0.044887,0.042276,0.043655,0.042825,0.042423,0.042353,0.044473,0.044691,0.043817999999999996,0.043087,0.042768,0.042534,0.043597000000000004,0.042271,0.04282,0.043107,0.044021,0.044838,0.043476,0.044636,0.042264,0.04348,0.042948,0.042631,0.04255,0.065243,0.04222,0.043354,0.05113,0.042902,0.04298,0.042546999999999995,0.043832,0.045388,0.042593000000000006,0.042755,0.045415,0.049475,0.044156999999999995,0.044109,0.044008000000000005,0.043412,0.043847000000000004,0.043859999999999996,0.04365,0.043415,0.043445,0.044342,0.043315,0.043805,0.045557,0.044668,0.044596,0.042764,0.043685,0.043129,0.04463,0.043151,0.044724,0.042512999999999995,0.044539,0.042915999999999996,0.044681,0.045141,0.042418,0.043035,0.042197000000000005,0.04262,0.044897,0.044478000000000004,0.04286,0.067536,0.043842,0.045444000000000005,0.044636,0.042411000000000004,0.04229,0.042887999999999996,0.043125,0.04245,0.042508000000000004,0.065009,0.045721,0.043781,0.04298,0.043064,0.043840000000000004,0.043671,0.044435,0.04237,0.043334000000000004,0.066134,0.043883000000000005,0.043546,0.046014000000000006,0.043691,0.044548000000000004,0.042241999999999995,0.043762,0.042649,0.04228199999999999,0.052516,0.044995,0.043359,0.042171999999999994,0.043632,0.042222,0.042883000000000004,0.043287,0.043375,0.042544,0.042213,0.042564,0.042241,0.042723,0.043646000000000004,0.043474,0.042829,0.042122,0.042414,0.042186999999999995,0.044479,0.043604,0.044601,0.043005,0.044868000000000005,0.042101999999999994,0.043115,0.043363,0.043222000000000003,0.042121000000000006,0.044396,0.041978,0.04397,0.043517,0.042377000000000005,0.044205,0.042024,0.042961,0.042877000000000005,0.044545,0.044572,0.042228,0.042277999999999996,0.042177,0.042694,0.042131999999999996,0.042366999999999995,0.043088999999999995,0.043307000000000005,0.042610999999999996,0.044639000000000005,0.042207999999999996,0.042419,0.042044,0.044366,0.042808,0.043,0.044256000000000004,0.04476,0.045052999999999996,0.043023000000000006,0.044107,0.043833,0.044571,0.044076,0.042891,0.042678,0.042716000000000004,0.042411000000000004,0.043035,0.045332,0.044271,0.043529000000000005,0.042566,0.043703000000000006,0.042037,0.043499,0.042290999999999995,0.044317,0.042239,0.042258000000000004,0.042719,0.043304,0.041887999999999995,0.043171999999999995,0.042281,0.051225,0.042474,0.042377000000000005,0.042461,0.043136,0.042284999999999996,0.06651900000000001,0.04346,0.043323,0.046090000000000006,0.050651,0.044433999999999994,0.042594,0.045034,0.044197,0.044625,0.042362000000000004,0.04391,0.041784,0.044542,0.042216000000000004,0.042411000000000004,0.042785,0.043834000000000005,0.042942,0.043345999999999996,0.044893999999999996,0.043163,0.043781999999999995,0.044876,0.042177,0.043573999999999995,0.042616,0.044797,0.042373,0.042357,0.043921,0.043212,0.042076999999999996,0.042637999999999995,0.043349,0.043391,0.043431,0.04242,0.043216000000000004,0.045438,0.042447000000000006,0.043918,0.045329999999999995,0.042266,0.042412,0.042152,0.042495,0.046723,0.044013,0.044073999999999995,0.043188000000000004,0.042466000000000004,0.042127000000000005,0.042276,0.042692999999999995,0.045168999999999994,0.045232,0.044106,0.043098,0.042395,0.044056,0.04236,0.043961,0.042178,0.042799,0.042785,0.045371,0.042639,0.06810899999999999,0.043231,0.045244,0.042298,0.042123,0.042307000000000004,0.045161,0.043098,0.044363,0.044713,0.042397,0.042362000000000004,0.042097,0.043531999999999994,0.043546,0.042274,0.042728999999999996,0.043268,0.043222000000000003,0.042211,0.044718,0.042315,0.042794,0.043942,0.04406,0.042774,0.043027,0.042558,0.043264000000000004,0.043681,0.042503,0.044378,0.044391,0.043866,0.042606000000000005,0.045472,0.042561999999999996,0.042747,0.042348,0.042606000000000005,0.044105,0.043408999999999996,0.051455,0.042362000000000004,0.042894,0.065449,0.043537,0.044022,0.06812900000000001,0.042637999999999995,0.043586,0.065932,0.043075,0.043926,0.045473999999999994,0.042595999999999995,0.042875,0.042847,0.043326,0.042938000000000004,0.042408,0.043326,0.04325,0.044212,0.044996,0.044969,0.043488,0.043542000000000004,0.0422,0.043465000000000004,0.042137,0.042969,0.043167000000000004,0.043275,0.042668,0.044596,0.044487,0.043833,0.043275,0.042698,0.043052,0.042296,0.043137,0.043112000000000004,0.043302,0.045982,0.043493000000000004,0.046356,0.044848,0.044781999999999995,0.0436,0.043953000000000006,0.066989,0.045801,0.044149,0.066615,0.044414999999999996,0.042936,0.042905,0.042061,0.042806,0.043734999999999996,0.042577,0.043615,0.067423,0.044881,0.045973,0.044002,0.043256,0.042387,0.042769,0.044732,0.042485,0.042552,0.043944000000000004,0.045487,0.042214,0.042610999999999996,0.043278,0.04367,0.042386,0.043061,0.044625,0.042537,0.064235,0.042135,0.043156,0.042615,0.042235,0.041993,0.042186,0.043796999999999996,0.042595,0.043976999999999995,0.044105,0.042365,0.042626,0.042508000000000004,0.043398000000000006,0.042739,0.043896,0.04212,0.043901,0.045542,0.043077,0.044523,0.044735,0.044209000000000005,0.044362,0.042256999999999996,0.047322,0.043473,0.043098,0.044216,0.042069,0.06741,0.043546,0.042176000000000005,0.043396000000000004,0.042556,0.042421999999999994,0.044403,0.043072000000000006,0.042046,0.041727,0.042037,0.042817999999999995,0.045251,0.042237000000000004,0.041831,0.044024,0.042879,0.042674,0.042290999999999995,0.042713,0.044725,0.042351,0.042002000000000005,0.042131,0.042619,0.042671999999999995,0.04278,0.044143999999999996,0.042290999999999995,0.044923000000000005,0.044943,0.044098,0.042178,0.044296999999999996,0.044714,0.044472000000000005,0.042921999999999995,0.041756,0.043101,0.042616,0.042381999999999996,0.042307000000000004,0.045237,0.042232,0.042275,0.042809,0.043039,0.044898,0.042215,0.042506999999999996,0.043892,0.06658599999999999,0.045454999999999995,0.065,0.044137,0.042903,0.044003,0.044613,0.04211,0.044124000000000003,0.045270000000000005,0.04234,0.043533999999999996,0.067918,0.046264,0.043401,0.043495,0.069595,0.044292000000000005,0.042464,0.044917,0.044153,0.045181,0.042376,0.042771,0.042656999999999994,0.04441,0.065042,0.06693,0.042429,0.043253,0.042152999999999996,0.042881,0.04371,0.042711,0.044475,0.042124,0.042832,0.042991,0.04237,0.042606000000000005,0.045086,0.043238,0.042543,0.042869,0.04344,0.043434,0.043278,0.064274,0.045231,0.044943,0.043052,0.042418,0.044789999999999996,0.043429,0.042195,0.043192999999999995,0.046257,0.04309,0.042223,0.043905,0.044265,0.0423,0.042953000000000005,0.042576,0.042558,0.042957999999999996,0.049089,0.044905,0.064631,0.04382,0.043182000000000005,0.042517000000000006,0.042511,0.044964,0.044723,0.042148000000000005,0.043326,0.042429,0.042676,0.042470999999999995,0.043016,0.042719,0.042987000000000004,0.042072000000000005,0.042442,0.042256999999999996,0.042997999999999995,0.043575,0.043156,0.043936,0.042289,0.042069,0.042676,0.043734,0.0423,0.042143,0.042475,0.042323,0.045519,0.042055999999999996,0.043415,0.043304,0.045605,0.043607,0.043963999999999996,0.043684,0.065223,0.041839,0.042765,0.042786000000000005,0.043296999999999995,0.06715,0.043129,0.042844,0.042449
9,0.044476,0.042396,0.042345,0.042685,0.042059
17,0.043761,0.042491999999999995,0.042668,0.041884,0.042756
33,0.044851,0.043434,0.043189,0.044158,0.043978
65,0.044829999999999995,0.04263,0.043184,0.042865,0.042293
129,0.045268,0.044271,0.043491,0.043234,0.043241
257,0.045937,0.045261,0.043557000000000005,0.043759,0.043946
